3644,3450,194,6748,0.34338581994181305,17,250.0,0.002781415803026697,60.0,4.787801114334365e-06,15651065.280298965,0.2963500036054922
3674,3480,194,6778,1.0,17,236.0,0.006923952797195038,60.0,6.843591672243032e-06,14479458.435716726,0.2255531308285629
3704,3510,194,6808,1.0,17,230.0,0.004207646872691548,60.0,3.5080716001320146e-06,17048467.95978088,0.2574707585327868
3734,3540,194,6838,1.0,17,263.0,0.002615309541785793,60.0,5.688470292307192e-06,12901014.45405489,0.2932132086735745
3764,3566,198,6932,1.0,17,282.0,0.004475719063909032,60.0,3.144832904048275e-06,10501037.632332051,0.2135381069009636
3794,3596,198,6962,1.0,17,208.0,0.004686399269989162,60.0,9.532387525182921e-06,11594589.142017417,0.2248955821431967
3806,3605,201,7022,0.1549431190234533,18,262.0,0.007787878700615207,60.0,3.0278570619043096e-06,14612670.67739784,0.2787367341141193
3836,3635,201,7052,1.0,18,208.0,0.0012452189315408217,60.0,8.762519651561963e-06,14090801.568280227,0.29326974078737045
3866,3664,202,7098,1.0,18,219.0,0.00234276716396875,60.0,7.442207031859607e-06,12044783.925844597,0.27130132762657794
3896,3689,207,7208,1.0,18,281.0,0.005927547064805259,60.0,3.0129749063476723e-06,14461412.797604742,0.21166791749998085
3926,3719,207,7238,1.0,18,244.0,0.004374630718222354,60.0,5.169953495114605e-06,17556414.81684495,0.2142327692060128
3956,3747,209,7300,1.0,18,200.0,0.0014563061040226471,60.0,6.728921576062437e-06,19827243.4078048,0.28930367496213116
3986,3777,209,7330,1.0,18,293.0,0.002782669585223681,60.0,3.390943444539496e-06,18138581.96156571,0.24186358190299617
4016,3807,209,7360,1.0,18,240.0,0.0025250467872397365,60.0,8.845491675906875e-06,3694781.177242056,0.27150471626816125
4024,3811,213,7432,0.22983265757275073,19,207.0,0.00982402828731125,60.0,7.098864865008517e-06,11933238.335409235,0.2707010353901923
4054,3841,213,7462,1.0,19,209.0,0.00934080324817426,60.0,9.542928360257549e-06,18449590.103105254,0.22810285712477094
4084,3871,213,7492,1.0,19,291.0,0.0019141667903256145,60.0,7.4447188835815305e-06,9220717.257093262,0.2916745216717541
4098,3876,222,7650,0.1422347739117933,15,214.0,0.0012994407285588996,60.0,6.272991782475616e-06,8081480.808833266,0.2109111747015976
4128,3895,233,7856,1.0,15,260.0,0.0036318632302246726,60.0,5.9583944691401015e-06,19089782.951904193,0.20178426679697553
4158,3925,233,7886,1.0,15,283.0,0.0016927125708703383,60.0,3.6573268823291168e-06,13926135.548400676,0.2174980490704341
4188,3954,234,7932,1.0,15,229.0,0.0016946731186654874,60.0,6.2404289682726206e-06,15118578.053471632,0.22114205213142743
4218,3984,234,7962,1.0,15,294.0,0.001828380772679248,60.0,7.64824515293815e-06,5805590.144313641,0.29621665691103105
4225,3988,237,8017,0.21581574833981493,16,222.0,0.00553661394200036,60.0,2.1700734426874975e-06,3560048.862529513,0.22182582420016306
4255,4016,239,8079,1.0,16,297.0,0.001588174820915798,60.0,9.842538396166152e-06,8161331.298109528,0.2703393712622003
4265,4021,244,8169,0.2407201981678559,17,230.0,0.0015274603081088948,60.0,9.783664082046634e-06,12106102.758857125,0.2552344648037067
4282,4030,252,8314,0.14112643168276678,18,268.0,0.008653682860852453,60.0,9.532837209638716e-06,19624547.863669455,0.2582654212212443
4312,4060,252,8344,1.0,18,273.0,0.009680199942510844,60.0,8.354516792919937e-06,19907979.748320036,0.20257512169340447
4342,4090,252,8374,1.0,18,220.0,0.006738423218808666,60.0,4.425482123198779e-06,13061879.926201975,0.24292377615624564
4372,4120,252,8404,1.0,18,277.0,0.003455673352369117,60.0,7.843973506560859e-06,15029871.25355475,0.24764145998524134
4402,4149,253,8450,1.0,18,264.0,0.005299878989787883,60.0,6.0542006786415865e-06,10069835.183803523,0.2515286087999676
4432,4174,258,8560,1.0,18,281.0,0.0031713268410747003,60.0,3.722378273748935e-06,13361841.287115835,0.21979632720433157
4462,4201,261,8638,1.0,18,206.0,0.004436276179757425,60.0,5.8815022997752515e-06,8261540.070588626,0.2294839070233717
4492,4220,272,8844,1.0,18,215.0,0.005103218465864679,60.0,7.760121045362676e-06,12259346.44761416,0.27860978576380196
4522,4243,279,8986,1.0,18,280.0,0.0014111225653233013,60.0,5.808845937664731e-06,10962996.956070354,0.20093571445825836
4552,4266,286,9128,1.0,18,287.0,0.008462215089207612,60.0,4.462685948501499e-06,7526290.329042901,0.2562203295716878
4582,4296,286,9158,1.0,18,266.0,0.002211509767634085,60.0,3.7329137069464855e-06,17970188.491664734,0.21869602259082968
4612,4324,288,9220,1.0,18,203.0,0.006368637903981514,60.0,5.191635551981575e-06,13454724.792572718,0.2899664995162923
4635,4336,299,9419,0.13096767558849312,19,229.0,0.0069936444610526486,60.0,2.2619420383311794e-06,3227551.916788647,0.21000240720304247
4665,4362,303,9513,1.0,19,281.0,0.007695601937903014,60.0,4.382254478422407e-06,5152603.444675222,0.2642984943001736
4673,4368,305,9553,0.1562302985307913,20,272.0,0.007147595183227754,60.0,8.536217036690536e-06,16720925.73831601,0.26836631752836343
4690,4381,309,9634,0.1376014990835142,21,270.0,0.003322160917593968,60.0,4.5241460883958286e-06,18209139.232488338,0.20792744638898697
4720,4408,312,9712,0.2599523068703546,21,228.0,0.009408812400313271,60.0,6.443591050453889e-06,12681468.74404456,0.2792491346409047
4737,4416,321,9873,0.14502553605382348,22,247.0,0.001411504071480314,60.0,2.1761768556824303e-06,14605006.872666154,0.24638270157062994
4767,4443,324,9951,1.0,22,266.0,0.006624092752507656,60.0,4.344090787310269e-06,17989437.576212116,0.2391408702689734
4797,4471,326,10013,1.0,22,281.0,0.001210316284015227,60.0,2.300701624591139e-06,11207479.595552884,0.2822916232011542
4827,4498,329,10091,1.0,22,219.0,0.0033479752078031245,60.0,8.561341026674715e-06,12100982.152848978,0.21012398715739478
4840,4505,335,10200,0.1736078660809073,23,287.0,0.008057917779500849,60.0,2.6246566332311864e-06,17322182.04256247,0.21575195496825306
4870,4535,335,10230,1.0,23,212.0,0.003614775406238038,60.0,5.6003452221789886e-06,13472408.812064875,0.2916011187793797
4883,4543,340,10323,0.17587164498839775,22,260.0,0.005532268980376361,60.0,4.551197049530871e-06,18412846.404900488,0.23314708544498866
4913,4570,343,10401,1.0,22,259.0,0.0065648202179200525,60.0,3.223179187374639e-06,8536199.083747838,0.282807003749292
4925,4580,345,10445,0.20185979096920462,23,226.0,0.009914892028337296,60.0,9.684480886854489e-06,18953106.568519752,0.22677641659940884
4955,4607,348,10523,1.0,23,243.0,0.005336932655565249,60.0,9.712475709456066e-06,9410403.21637434,0.26006618105864165
4967,4612,355,10647,0.1745804509020952,24,298.0,0.0017539244329575192,60.0,3.3922987156505232e-06,18694983.346158046,0.2820061390517592
4997,4638,359,10741,1.0,24,255.0,0.004201592702120555,60.0,8.206087493696105e-06,13026972.639620218,0.28540625826075927
5027,4661,366,10883,1.0,24,233.0,0.008127269451697203,60.0,7.209824518860886e-06,13599815.27255862,0.27894583910632276
5046,4672,374,11030,0.1398414073747597,25,278.0,0.00940853075737312,60.0,2.430578757448483e-06,6804383.223399664,0.2382956151747611
5057,4682,375,11057,0.13918493905302737,26,240.0,0.0034405636865341566,60.0,5.7065330387005125e-06,15787048.191375053,0.24044316935729204
5076,4695,381,11172,0.13336076825939203,27,223.0,0.003973766117385827,60.0,5.073456290824271e-06,10541633.251728904,0.271166289022465
5088,4701,387,11280,0.18230653566911809,28,280.0,0.008646961263443149,60.0,2.591690024555219e-06,17002889.586248398,0.2496899332924311
5118,4730,388,11326,1.0,28,258.0,0.0011098663022153718,60.0,5.024329099634708e-06,18577909.739792246,0.22155341499806325
5148,4760,388,11356,1.0,28,227.0,0.006509715463164122,60.0,3.1375196634921616e-06,17148822.392825052,0.22516832726603106
5178,4789,389,11402,1.0,28,264.0,0.008000636233416236,60.0,6.618180987720801e-06,12760078.443381436,0.22323701401469928
5194,4796,398,11562,0.13988477110963843,29,295.0,0.007623593374110641,60.0,4.810691662262144e-06,7062722.41278314,0.20352878065959415
5205,4802,403,11653,0.1952453172356157,30,240.0,0.0015427272646606795,60.0,3.2626719956813366e-06,18400527.2998749,0.2661167395885697
5235,4832,403,11683,1.0,30,276.0,0.0026863162425874464,60.0,2.756054788096959e-06,8436782.768085223,0.2717710606122614
5244,4838,406,11740,0.18503876461988167,31,251.0,0.0020911110091504873,60.0,6.467242149454667e-06,4821998.795712201,0.23362745928242415
5252,4842,410,11812,0.23771627618979113,32,300.0,0.006584686288479539,60.0,7.799676520489502e-06,8863414.304423861,0.21212786555347357
5262,4848,414,11886,0.1626253227201479,33,223.0,0.0034455416767881788,60.0,3.2755895737050226e-06,14479821.22660813,0.2990999483746799
5292,4871,421,12028,1.0,33,248.0,0.004364654078779454,60.0,7.1620417011552905e-06,16100046.325543782,0.22856319457201973
5322,4896,426,12138,1.0,33,205.0,0.0040222161724387025,60.0,2.2256553848847734e-06,9011929.396541305,0.2728179968976423
5334,4906,428,12182,0.15156339184938486,34,247.0,0.0037299129368308405,60.0,3.434891948812523e-06,19264938.05957797,0.27175627431417876
5364,4932,432,12276,1.0,34,281.0,0.006159749245192323,60.0,2.3560144426669885e-06,17995505.59510234,0.25652371188202516
5385,4948,437,12377,0.13416337273285917,31,293.0,0.002120082651909094,60.0,3.939477738849232e-06,11871726.601605667,0.21465272208207525
5395,4954,441,12451,0.16413623278873588,32,294.0,0.0020926477507846684,60.0,6.091558752759496e-06,4731236.474421835,0.28144182649680205
5403,4958,445,12523,0.21893620138456268,33,266.0,0.00255952459902231,60.0,3.6394817926687372e-06,12524731.242957847,0.29190734818227615
5419,4970,449,12603,0.12973909852441423,28,293.0,0.008882094094220007,60.0,6.772866883567126e-06,6274308.816871484,0.2526126913072018
5427,4975,452,12659,0.21301879996657294,29,274.0,0.0037428660267558923,60.0,3.1086834495965932e-06,14438325.86435347,0.2721331620106198
5441,4985,456,12737,0.1862447984260376,30,226.0,0.0020838885294504773,60.0,9.84918085007689e-06,12165705.04256925,0.24567470121835686
5471,5002,469,12975,1.0,30,225.0,0.0010291741753414088,60.0,9.852617397833382e-06,14035785.13253621,0.22122432155381935
5501,5023,478,13149,1.0,30,288.0,0.004025783204865235,60.0,3.5735404461257574e-06,13606219.454969885,0.24408107903479792
5531,5048,483,13259,1.0,30,282.0,0.00989031850436001,60.0,4.5415730000349e-06,1228705.6650323384,0.29415129481216934
5539,5054,485,13299,0.18465296496234984,31,297.0,0.0074118629702378805,60.0,5.805732883439313e-06,5204778.368213736,0.25103141186367034
5546,5059,487,13338,0.34678247466258066,32,229.0,0.0012209640289038244,60.0,9.539367748602154e-06,15081004.27361697,0.2998728862470649
5576,5084,492,13448,1.0,32,283.0,0.0027358157706715556,60.0,3.713149112933441e-06,8741608.975155115,0.22084189025202658
5585,5090,495,13505,0.16429090040064648,33,282.0,0.002858895941787577,60.0,6.1763671861639085e-06,13463439.827379629,0.22853375884281577
5615,5111,504,13679,1.0,33,206.0,0.001996416857863573,60.0,7.449337493516462e-06,15159226.380208908,0.25080447597914574
5645,5130,515,13885,1.0,33,262.0,0.0022820253354273526,60.0,2.979279536163082e-06,13573114.663046299,0.26879350369548816
5675,5154,521,14011,1.0,33,235.0,0.0021793111011998312,60.0,9.055237760191764e-06,19112962.280245066,0.2100188409453593
5705,5184,521,14041,1.0,33,300.0,0.005327387016205262,60.0,2.708819833851619e-06,13522484.46197832,0.2399094998431028
5719,5194,525,14119,0.14017786972372862,32,230.0,0.0035491627637890245,60.0,2.5000226481713452e-06,3723657.6863775207,0.28805198456823783
5732,5203,529,14196,0.13610770712525436,33,218.0,0.0029418775101389735,60.0,8.254198395187185e-06,11240397.519352611,0.294140734845166
